datetime,Article Count,All Articles,keyword
2021-09-23 00:00:00+00:00,141,381061,Green Deal
2021-09-24 00:00:00+00:00,122,358355,Green Deal
2021-09-25 00:00:00+00:00,82,242816,Green Deal
2021-09-26 00:00:00+00:00,102,255235,Green Deal
2021-09-27 00:00:00+00:00,149,384149,Green Deal
2021-09-28 00:00:00+00:00,194,404663,Green Deal
2021-09-29 00:00:00+00:00,143,404109,Green Deal
2021-09-30 00:00:00+00:00,102,401875,Green Deal
2021-10-01 00:00:00+00:00,136,368440,Green Deal
2021-10-02 00:00:00+00:00,44,237694,Green Deal
2021-10-03 00:00:00+00:00,63,213071,Green Deal
2021-10-04 00:00:00+00:00,118,351991,Green Deal
2021-10-05 00:00:00+00:00,103,381070,Green Deal
2021-10-06 00:00:00+00:00,260,381803,Green Deal
2021-10-07 00:00:00+00:00,172,382699,Green Deal
2021-10-08 00:00:00+00:00,121,368163,Green Deal
2021-10-09 00:00:00+00:00,86,236194,Green Deal
2021-10-10 00:00:00+00:00,63,206244,Green Deal
2021-10-11 00:00:00+00:00,133,336346,Green Deal
2021-10-12 00:00:00+00:00,120,375436,Green Deal
2021-10-13 00:00:00+00:00,196,384284,Green Deal
2021-10-14 00:00:00+00:00,163,380497,Green Deal
2021-10-15 00:00:00+00:00,147,356676,Green Deal
2021-10-16 00:00:00+00:00,47,215792,Green Deal
2021-10-17 00:00:00+00:00,62,192232,Green Deal
2021-10-18 00:00:00+00:00,141,343989,Green Deal
2021-10-19 00:00:00+00:00,125,379717,Green Deal
2021-10-20 00:00:00+00:00,147,385492,Green Deal
2021-10-21 00:00:00+00:00,217,387433,Green Deal
2021-10-22 00:00:00+00:00,161,367549,Green Deal
2021-10-23 00:00:00+00:00,58,225010,Green Deal
2021-10-24 00:00:00+00:00,64,196661,Green Deal
2021-10-25 00:00:00+00:00,98,346567,Green Deal
2021-10-26 00:00:00+00:00,120,376112,Green Deal
2021-10-27 00:00:00+00:00,222,382700,Green Deal
2021-10-28 00:00:00+00:00,143,381980,Green Deal
2021-10-29 00:00:00+00:00,128,365897,Green Deal
2021-10-30 00:00:00+00:00,232,229379,Green Deal
2021-10-31 00:00:00+00:00,87,213512,Green Deal
2021-11-01 00:00:00+00:00,136,327454,Green Deal
2021-11-02 00:00:00+00:00,157,370917,Green Deal
2021-11-03 00:00:00+00:00,341,385006,Green Deal
2021-11-04 00:00:00+00:00,164,374907,Green Deal
2021-11-05 00:00:00+00:00,162,355295,Green Deal
2021-11-06 00:00:00+00:00,111,229828,Green Deal
2021-11-07 00:00:00+00:00,60,196085,Green Deal
2021-11-08 00:00:00+00:00,126,349188,Green Deal
2021-11-09 00:00:00+00:00,154,380940,Green Deal
2021-11-10 00:00:00+00:00,167,385882,Green Deal
2021-11-11 00:00:00+00:00,135,380531,Green Deal
2021-11-12 00:00:00+00:00,108,365443,Green Deal
2021-11-13 00:00:00+00:00,52,226276,Green Deal
2021-11-14 00:00:00+00:00,51,203937,Green Deal
2021-11-15 00:00:00+00:00,140,346856,Green Deal
2021-11-16 00:00:00+00:00,126,374798,Green Deal
2021-11-17 00:00:00+00:00,115,380060,Green Deal
2021-11-18 00:00:00+00:00,108,381398,Green Deal
2021-11-19 00:00:00+00:00,94,364689,Green Deal
2021-11-20 00:00:00+00:00,76,217797,Green Deal
2021-11-21 00:00:00+00:00,31,194220,Green Deal
2021-11-22 00:00:00+00:00,182,350291,Green Deal
2021-11-23 00:00:00+00:00,109,374933,Green Deal
2021-11-24 00:00:00+00:00,122,378786,Green Deal
2021-11-25 00:00:00+00:00,70,346524,Green Deal
2021-11-26 00:00:00+00:00,87,328773,Green Deal
2021-11-27 00:00:00+00:00,35,217641,Green Deal
2021-11-28 00:00:00+00:00,84,199566,Green Deal
2021-11-29 00:00:00+00:00,64,345904,Green Deal
2021-11-30 00:00:00+00:00,95,377814,Green Deal
2021-12-01 00:00:00+00:00,80,383753,Green Deal
2021-12-02 00:00:00+00:00,102,384100,Green Deal
2021-12-03 00:00:00+00:00,80,359381,Green Deal
2021-12-04 00:00:00+00:00,33,225440,Green Deal
2021-12-05 00:00:00+00:00,27,202306,Green Deal
2021-12-06 00:00:00+00:00,61,339338,Green Deal
2021-12-07 00:00:00+00:00,55,367530,Green Deal
2021-12-08 00:00:00+00:00,90,367730,Green Deal
2021-12-09 00:00:00+00:00,91,381101,Green Deal
2021-12-10 00:00:00+00:00,63,363839,Green Deal
2021-12-11 00:00:00+00:00,28,232820,Green Deal
2021-12-12 00:00:00+00:00,32,203844,Green Deal
2021-12-13 00:00:00+00:00,83,338988,Green Deal
2021-12-14 00:00:00+00:00,98,372356,Green Deal
2021-12-15 00:00:00+00:00,145,382594,Green Deal
2021-12-16 00:00:00+00:00,110,376083,Green Deal
2021-12-17 00:00:00+00:00,143,361627,Green Deal
2021-12-18 00:00:00+00:00,42,225028,Green Deal
2021-12-19 00:00:00+00:00,53,196389,Green Deal
2021-12-20 00:00:00+00:00,98,334764,Green Deal
2021-12-21 00:00:00+00:00,76,360679,Green Deal
2021-12-22 00:00:00+00:00,56,351147,Green Deal
2021-12-23 00:00:00+00:00,53,338407,Green Deal
2021-12-24 00:00:00+00:00,25,267031,Green Deal
2021-12-25 00:00:00+00:00,16,146777,Green Deal
2021-12-26 00:00:00+00:00,75,168868,Green Deal
2021-12-27 00:00:00+00:00,44,272605,Green Deal
2021-12-28 00:00:00+00:00,49,305886,Green Deal
2021-12-29 00:00:00+00:00,53,315669,Green Deal
2021-12-30 00:00:00+00:00,30,311317,Green Deal
2021-12-31 00:00:00+00:00,41,258434,Green Deal
2022-01-01 00:00:00+00:00,50,149414,Green Deal
2022-01-02 00:00:00+00:00,114,161094,Green Deal
2022-01-03 00:00:00+00:00,79,265545,Green Deal
2022-01-04 00:00:00+00:00,60,333148,Green Deal
2022-01-05 00:00:00+00:00,53,348263,Green Deal
2022-01-06 00:00:00+00:00,44,332107,Green Deal
2022-01-07 00:00:00+00:00,70,324847,Green Deal
2022-01-08 00:00:00+00:00,25,217492,Green Deal
2022-01-09 00:00:00+00:00,36,183683,Green Deal
2022-01-10 00:00:00+00:00,52,330918,Green Deal
2022-01-11 00:00:00+00:00,74,363627,Green Deal
2022-01-12 00:00:00+00:00,66,371547,Green Deal
2022-01-13 00:00:00+00:00,82,376142,Green Deal
2022-01-14 00:00:00+00:00,39,354941,Green Deal
2022-01-15 00:00:00+00:00,41,220429,Green Deal
2022-01-16 00:00:00+00:00,22,203402,Green Deal
2022-01-17 00:00:00+00:00,57,311847,Green Deal
2022-01-18 00:00:00+00:00,67,361664,Green Deal
2022-01-19 00:00:00+00:00,87,382479,Green Deal
2022-01-20 00:00:00+00:00,87,380848,Green Deal
2022-01-21 00:00:00+00:00,70,347880,Green Deal
2022-01-22 00:00:00+00:00,30,225195,Green Deal
2022-01-23 00:00:00+00:00,29,199935,Green Deal
2022-01-24 00:00:00+00:00,76,339974,Green Deal
2022-01-25 00:00:00+00:00,53,368348,Green Deal
2022-01-26 00:00:00+00:00,64,371141,Green Deal
2022-01-27 00:00:00+00:00,70,374110,Green Deal
2022-01-28 00:00:00+00:00,63,354026,Green Deal
2022-01-29 00:00:00+00:00,17,228536,Green Deal
2022-01-30 00:00:00+00:00,15,202093,Green Deal
2022-01-31 00:00:00+00:00,83,317480,Green Deal
2022-02-01 00:00:00+00:00,50,350519,Green Deal
2022-02-02 00:00:00+00:00,166,356034,Green Deal
2022-02-03 00:00:00+00:00,65,356601,Green Deal
2022-02-04 00:00:00+00:00,82,336205,Green Deal
2022-02-05 00:00:00+00:00,50,221761,Green Deal
2022-02-06 00:00:00+00:00,28,201336,Green Deal
2022-02-07 00:00:00+00:00,36,321429,Green Deal
2022-02-08 00:00:00+00:00,53,364934,Green Deal
2022-02-09 00:00:00+00:00,67,372974,Green Deal
2022-02-10 00:00:00+00:00,78,378488,Green Deal
2022-02-11 00:00:00+00:00,49,351823,Green Deal
2022-02-12 00:00:00+00:00,29,224659,Green Deal
2022-02-13 00:00:00+00:00,26,191923,Green Deal
2022-02-14 00:00:00+00:00,56,335252,Green Deal
2022-02-15 00:00:00+00:00,97,359677,Green Deal
2022-02-16 00:00:00+00:00,58,367311,Green Deal
2022-02-17 00:00:00+00:00,98,358080,Green Deal
2022-02-18 00:00:00+00:00,39,348377,Green Deal
2022-02-19 00:00:00+00:00,13,222598,Green Deal
2022-02-20 00:00:00+00:00,28,199600,Green Deal
2022-02-21 00:00:00+00:00,51,319194,Green Deal
2022-02-22 00:00:00+00:00,138,361226,Green Deal
2022-02-23 00:00:00+00:00,61,365179,Green Deal
2022-02-24 00:00:00+00:00,75,386066,Green Deal
2022-02-25 00:00:00+00:00,88,360034,Green Deal
2022-02-26 00:00:00+00:00,39,237676,Green Deal
2022-02-27 00:00:00+00:00,31,214606,Green Deal
2022-02-28 00:00:00+00:00,87,334893,Green Deal
2022-03-01 00:00:00+00:00,153,363562,Green Deal
2022-03-02 00:00:00+00:00,112,372492,Green Deal
2022-03-03 00:00:00+00:00,163,367530,Green Deal
2022-03-04 00:00:00+00:00,73,347695,Green Deal
2022-03-05 00:00:00+00:00,41,234698,Green Deal
2022-03-06 00:00:00+00:00,33,202424,Green Deal
2022-03-07 00:00:00+00:00,91,323264,Green Deal
2022-03-08 00:00:00+00:00,183,360858,Green Deal
2022-03-09 00:00:00+00:00,154,365943,Green Deal
2022-03-10 00:00:00+00:00,101,367382,Green Deal
2022-03-11 00:00:00+00:00,92,350637,Green Deal
2022-03-12 00:00:00+00:00,50,228939,Green Deal
2022-03-13 00:00:00+00:00,44,203455,Green Deal
2022-03-14 00:00:00+00:00,69,330700,Green Deal
2022-03-15 00:00:00+00:00,64,364753,Green Deal
2022-03-16 00:00:00+00:00,111,361447,Green Deal
2022-03-17 00:00:00+00:00,145,361101,Green Deal
2022-03-18 00:00:00+00:00,113,331343,Green Deal
2022-03-19 00:00:00+00:00,33,214661,Green Deal
2022-03-20 00:00:00+00:00,36,193698,Green Deal
2022-03-21 00:00:00+00:00,59,327006,Green Deal
2022-03-22 00:00:00+00:00,102,354803,Green Deal
2022-03-23 00:00:00+00:00,105,362106,Green Deal
2022-03-24 00:00:00+00:00,82,362216,Green Deal
2022-03-25 00:00:00+00:00,50,338936,Green Deal
2022-03-26 00:00:00+00:00,29,222133,Green Deal
2022-03-27 00:00:00+00:00,40,198122,Green Deal
2022-03-28 00:00:00+00:00,89,336495,Green Deal
2022-03-29 00:00:00+00:00,59,365474,Green Deal
2022-03-30 00:00:00+00:00,78,363619,Green Deal
2022-03-31 00:00:00+00:00,99,369275,Green Deal
2022-04-01 00:00:00+00:00,86,347526,Green Deal
2022-04-02 00:00:00+00:00,25,223991,Green Deal
2022-04-03 00:00:00+00:00,21,201800,Green Deal
2022-04-04 00:00:00+00:00,79,325907,Green Deal
2022-04-05 00:00:00+00:00,92,342429,Green Deal
2022-04-06 00:00:00+00:00,76,358744,Green Deal
2022-04-07 00:00:00+00:00,108,361189,Green Deal
2022-04-08 00:00:00+00:00,54,344498,Green Deal
2022-04-09 00:00:00+00:00,30,221965,Green Deal
2022-04-10 00:00:00+00:00,46,192679,Green Deal
2022-04-11 00:00:00+00:00,62,325625,Green Deal
2022-04-12 00:00:00+00:00,61,351083,Green Deal
2022-04-13 00:00:00+00:00,55,347113,Green Deal
2022-04-14 00:00:00+00:00,48,338583,Green Deal
2022-04-15 00:00:00+00:00,33,286621,Green Deal
2022-04-16 00:00:00+00:00,41,202176,Green Deal
2022-04-17 00:00:00+00:00,13,184221,Green Deal
2022-04-18 00:00:00+00:00,57,280605,Green Deal
2022-04-19 00:00:00+00:00,58,338946,Green Deal
2022-04-20 00:00:00+00:00,75,353275,Green Deal
2022-04-21 00:00:00+00:00,71,354960,Green Deal
2022-04-22 00:00:00+00:00,76,332372,Green Deal
2022-04-23 00:00:00+00:00,48,218025,Green Deal
2022-04-24 00:00:00+00:00,33,207563,Green Deal
2022-04-25 00:00:00+00:00,78,314070,Green Deal
2022-04-26 00:00:00+00:00,76,355023,Green Deal
2022-04-27 00:00:00+00:00,59,361486,Green Deal
2022-04-28 00:00:00+00:00,68,360299,Green Deal
2022-04-29 00:00:00+00:00,57,343685,Green Deal
2022-04-30 00:00:00+00:00,17,216369,Green Deal
2022-05-01 00:00:00+00:00,14,188197,Green Deal
2022-05-02 00:00:00+00:00,44,270111,Green Deal
2022-05-03 00:00:00+00:00,74,316283,Green Deal
2022-05-04 00:00:00+00:00,82,315546,Green Deal
2022-05-05 00:00:00+00:00,67,339716,Green Deal
2022-05-06 00:00:00+00:00,48,328667,Green Deal
2022-05-07 00:00:00+00:00,124,210121,Green Deal
2022-05-08 00:00:00+00:00,34,187563,Green Deal
2022-05-09 00:00:00+00:00,44,316210,Green Deal
2022-05-10 00:00:00+00:00,56,344717,Green Deal
2022-05-11 00:00:00+00:00,63,355962,Green Deal
2022-05-12 00:00:00+00:00,57,356379,Green Deal
2022-05-13 00:00:00+00:00,86,334329,Green Deal
2022-05-14 00:00:00+00:00,14,210020,Green Deal
2022-05-15 00:00:00+00:00,35,188127,Green Deal
2022-05-16 00:00:00+00:00,91,322256,Green Deal
2022-05-17 00:00:00+00:00,116,351298,Green Deal
2022-05-18 00:00:00+00:00,108,355699,Green Deal
2022-05-19 00:00:00+00:00,78,345454,Green Deal
2022-05-20 00:00:00+00:00,73,334078,Green Deal
2022-05-21 00:00:00+00:00,30,209408,Green Deal
2022-05-22 00:00:00+00:00,54,188239,Green Deal
2022-05-23 00:00:00+00:00,54,317549,Green Deal
2022-05-24 00:00:00+00:00,82,346990,Green Deal
2022-05-25 00:00:00+00:00,83,352954,Green Deal
2022-05-26 00:00:00+00:00,61,338601,Green Deal
2022-05-27 00:00:00+00:00,81,321489,Green Deal
2022-05-28 00:00:00+00:00,65,199571,Green Deal
2022-05-29 00:00:00+00:00,39,177459,Green Deal
2022-05-30 00:00:00+00:00,38,290681,Green Deal
2022-05-31 00:00:00+00:00,71,330609,Green Deal
2022-06-01 00:00:00+00:00,70,349356,Green Deal
2022-06-02 00:00:00+00:00,51,338784,Green Deal
2022-06-03 00:00:00+00:00,48,302121,Green Deal
2022-06-04 00:00:00+00:00,44,198531,Green Deal
2022-06-05 00:00:00+00:00,32,177976,Green Deal
2022-06-06 00:00:00+00:00,54,297964,Green Deal
2022-06-07 00:00:00+00:00,98,332633,Green Deal
2022-06-08 00:00:00+00:00,101,342004,Green Deal
2022-06-09 00:00:00+00:00,104,342172,Green Deal
2022-06-10 00:00:00+00:00,94,324489,Green Deal
2022-06-11 00:00:00+00:00,21,202229,Green Deal
2022-06-12 00:00:00+00:00,24,187061,Green Deal
2022-06-13 00:00:00+00:00,67,309089,Green Deal
2022-06-14 00:00:00+00:00,90,344980,Green Deal
2022-06-15 00:00:00+00:00,46,350509,Green Deal
2022-06-16 00:00:00+00:00,58,342247,Green Deal
2022-06-17 00:00:00+00:00,49,327516,Green Deal
2022-06-18 00:00:00+00:00,22,203639,Green Deal
2022-06-19 00:00:00+00:00,25,191407,Green Deal
2022-06-20 00:00:00+00:00,42,300689,Green Deal
2022-06-21 00:00:00+00:00,60,330727,Green Deal
2022-06-22 00:00:00+00:00,81,342014,Green Deal
2022-06-23 00:00:00+00:00,73,339349,Green Deal
2022-06-24 00:00:00+00:00,66,319979,Green Deal
2022-06-25 00:00:00+00:00,17,203761,Green Deal
2022-06-26 00:00:00+00:00,20,183333,Green Deal
2022-06-27 00:00:00+00:00,46,308531,Green Deal
2022-06-28 00:00:00+00:00,85,335644,Green Deal
2022-06-29 00:00:00+00:00,247,339438,Green Deal
2022-06-30 00:00:00+00:00,73,345960,Green Deal
2022-07-01 00:00:00+00:00,119,317063,Green Deal
2022-07-02 00:00:00+00:00,32,191421,Green Deal
2022-07-03 00:00:00+00:00,21,175508,Green Deal
2022-07-04 00:00:00+00:00,44,271611,Green Deal
2022-07-05 00:00:00+00:00,75,313541,Green Deal
2022-07-06 00:00:00+00:00,196,326946,Green Deal
2022-07-07 00:00:00+00:00,84,331079,Green Deal
2022-07-08 00:00:00+00:00,58,315489,Green Deal
2022-07-09 00:00:00+00:00,20,194187,Green Deal
2022-07-10 00:00:00+00:00,26,170102,Green Deal
2022-07-11 00:00:00+00:00,82,290863,Green Deal
2022-07-12 00:00:00+00:00,100,322289,Green Deal
2022-07-13 00:00:00+00:00,89,327682,Green Deal
2022-07-14 00:00:00+00:00,74,329508,Green Deal
2022-07-15 00:00:00+00:00,123,313185,Green Deal
2022-07-16 00:00:00+00:00,40,195079,Green Deal
2022-07-17 00:00:00+00:00,38,174851,Green Deal
2022-07-18 00:00:00+00:00,71,297027,Green Deal
2022-07-19 00:00:00+00:00,73,324463,Green Deal
2022-07-20 00:00:00+00:00,82,326073,Green Deal
2022-07-21 00:00:00+00:00,67,326963,Green Deal
2022-07-22 00:00:00+00:00,109,304026,Green Deal
2022-07-23 00:00:00+00:00,40,188203,Green Deal
2022-07-24 00:00:00+00:00,18,166797,Green Deal
2022-07-25 00:00:00+00:00,99,291395,Green Deal
2022-07-26 00:00:00+00:00,69,320916,Green Deal
2022-07-27 00:00:00+00:00,56,325681,Green Deal
2022-07-28 00:00:00+00:00,108,324137,Green Deal
2022-07-29 00:00:00+00:00,80,303231,Green Deal
2022-07-30 00:00:00+00:00,132,186855,Green Deal
2022-07-31 00:00:00+00:00,43,168632,Green Deal
2022-08-01 00:00:00+00:00,89,287100,Green Deal
2022-08-02 00:00:00+00:00,77,311578,Green Deal
2022-08-03 00:00:00+00:00,75,318092,Green Deal
2022-08-04 00:00:00+00:00,63,320332,Green Deal
2022-08-05 00:00:00+00:00,153,303936,Green Deal
2022-08-06 00:00:00+00:00,85,192105,Green Deal
2022-08-07 00:00:00+00:00,54,168473,Green Deal
2022-08-08 00:00:00+00:00,260,282167,Green Deal
2022-08-09 00:00:00+00:00,106,312403,Green Deal
2022-08-10 00:00:00+00:00,106,316066,Green Deal
2022-08-11 00:00:00+00:00,219,310892,Green Deal
2022-08-12 00:00:00+00:00,268,295605,Green Deal
2022-08-13 00:00:00+00:00,53,186485,Green Deal
2022-08-14 00:00:00+00:00,23,160372,Green Deal
2022-08-15 00:00:00+00:00,33,253689,Green Deal
2022-08-16 00:00:00+00:00,57,304582,Green Deal
2022-08-17 00:00:00+00:00,85,301311,Green Deal
2022-08-18 00:00:00+00:00,69,310842,Green Deal
2022-08-19 00:00:00+00:00,68,287179,Green Deal
2022-08-20 00:00:00+00:00,21,184959,Green Deal
2022-08-21 00:00:00+00:00,15,157433,Green Deal
2022-08-22 00:00:00+00:00,43,278875,Green Deal
2022-08-23 00:00:00+00:00,159,310239,Green Deal
2022-08-24 00:00:00+00:00,275,312470,Green Deal
2022-08-25 00:00:00+00:00,122,316120,Green Deal
2022-08-26 00:00:00+00:00,78,298166,Green Deal
2022-08-27 00:00:00+00:00,40,183513,Green Deal
2022-08-28 00:00:00+00:00,30,165444,Green Deal
2022-08-29 00:00:00+00:00,39,283308,Green Deal
2022-08-30 00:00:00+00:00,66,309740,Green Deal
2022-08-31 00:00:00+00:00,74,317340,Green Deal
2022-09-01 00:00:00+00:00,104,320567,Green Deal
2022-09-02 00:00:00+00:00,46,293251,Green Deal
2022-09-03 00:00:00+00:00,42,181172,Green Deal
2022-09-04 00:00:00+00:00,51,168850,Green Deal
2022-09-05 00:00:00+00:00,38,265087,Green Deal
2022-09-06 00:00:00+00:00,80,307461,Green Deal
2022-09-07 00:00:00+00:00,78,322285,Green Deal
2022-09-08 00:00:00+00:00,110,330214,Green Deal
2022-09-09 00:00:00+00:00,127,302233,Green Deal
2022-09-10 00:00:00+00:00,24,193173,Green Deal
2022-09-11 00:00:00+00:00,24,168675,Green Deal
2022-09-12 00:00:00+00:00,55,281605,Green Deal
2022-09-13 00:00:00+00:00,74,321534,Green Deal
2022-09-14 00:00:00+00:00,87,320704,Green Deal
2022-09-15 00:00:00+00:00,79,320866,Green Deal
2022-09-16 00:00:00+00:00,66,298083,Green Deal
2022-09-17 00:00:00+00:00,21,187196,Green Deal
2022-09-18 00:00:00+00:00,33,162340,Green Deal
2022-09-19 00:00:00+00:00,82,284847,Green Deal
2022-09-20 00:00:00+00:00,46,308540,Green Deal
2022-09-21 00:00:00+00:00,36,307396,Green Deal
2022-09-22 00:00:00+00:00,42,305478,Green Deal
2022-09-23 00:00:00+00:00,43,297175,Green Deal
2022-09-24 00:00:00+00:00,23,190854,Green Deal
2022-09-25 00:00:00+00:00,30,172469,Green Deal
2022-09-26 00:00:00+00:00,56,288492,Green Deal
2022-09-27 00:00:00+00:00,55,302719,Green Deal
2022-09-28 00:00:00+00:00,62,307736,Green Deal
2022-09-29 00:00:00+00:00,47,322433,Green Deal
2022-09-30 00:00:00+00:00,44,307481,Green Deal
2022-10-01 00:00:00+00:00,68,192306,Green Deal
2022-10-02 00:00:00+00:00,50,166376,Green Deal
2022-10-03 00:00:00+00:00,55,275727,Green Deal
2022-10-04 00:00:00+00:00,56,295166,Green Deal
2022-10-05 00:00:00+00:00,62,300221,Green Deal
2022-10-06 00:00:00+00:00,45,294110,Green Deal
2022-10-07 00:00:00+00:00,52,281388,Green Deal
2022-10-08 00:00:00+00:00,33,183911,Green Deal
2022-10-09 00:00:00+00:00,24,168561,Green Deal
2022-10-10 00:00:00+00:00,55,276211,Green Deal
2022-10-11 00:00:00+00:00,65,311607,Green Deal
2022-10-12 00:00:00+00:00,79,317454,Green Deal
2022-10-13 00:00:00+00:00,65,317869,Green Deal
2022-10-14 00:00:00+00:00,66,292614,Green Deal
2022-10-15 00:00:00+00:00,32,187582,Green Deal
2022-10-16 00:00:00+00:00,30,167826,Green Deal
2022-10-17 00:00:00+00:00,45,293798,Green Deal
2022-10-18 00:00:00+00:00,85,308645,Green Deal
2022-10-19 00:00:00+00:00,66,322529,Green Deal
2022-10-20 00:00:00+00:00,59,321430,Green Deal
2022-10-21 00:00:00+00:00,132,301790,Green Deal
2022-10-22 00:00:00+00:00,51,179589,Green Deal
2022-10-23 00:00:00+00:00,15,156398,Green Deal
2022-10-24 00:00:00+00:00,65,280361,Green Deal
2022-10-25 00:00:00+00:00,46,312975,Green Deal
2022-10-26 00:00:00+00:00,67,314064,Green Deal
2022-10-27 00:00:00+00:00,58,311772,Green Deal
2022-10-28 00:00:00+00:00,66,296473,Green Deal
2022-10-29 00:00:00+00:00,16,177538,Green Deal
2022-10-30 00:00:00+00:00,20,162010,Green Deal
2022-10-31 00:00:00+00:00,44,282128,Green Deal
2022-11-01 00:00:00+00:00,51,290922,Green Deal
2022-11-02 00:00:00+00:00,50,302413,Green Deal
2022-11-03 00:00:00+00:00,85,305585,Green Deal
2022-11-04 00:00:00+00:00,40,287557,Green Deal
2022-11-05 00:00:00+00:00,21,162216,Green Deal
2022-11-06 00:00:00+00:00,43,166754,Green Deal
2022-11-07 00:00:00+00:00,71,281263,Green Deal
2022-11-08 00:00:00+00:00,73,306702,Green Deal
2022-11-09 00:00:00+00:00,205,327495,Green Deal
2022-11-10 00:00:00+00:00,93,288809,Green Deal
2022-11-11 00:00:00+00:00,9,34797,Green Deal
2022-11-12 00:00:00+00:00,27,193140,Green Deal
2022-11-13 00:00:00+00:00,50,165166,Green Deal
2022-11-14 00:00:00+00:00,95,290251,Green Deal
2022-11-15 00:00:00+00:00,49,316797,Green Deal
2022-11-16 00:00:00+00:00,80,320652,Green Deal
2022-11-17 00:00:00+00:00,71,321268,Green Deal
2022-11-18 00:00:00+00:00,39,302368,Green Deal
2022-11-19 00:00:00+00:00,47,190672,Green Deal
2022-11-20 00:00:00+00:00,90,170315,Green Deal
2022-11-21 00:00:00+00:00,46,284147,Green Deal
2022-11-22 00:00:00+00:00,47,304500,Green Deal
2022-11-23 00:00:00+00:00,45,303719,Green Deal
2022-11-24 00:00:00+00:00,32,273705,Green Deal
2022-11-25 00:00:00+00:00,27,261208,Green Deal
2022-11-26 00:00:00+00:00,26,171364,Green Deal
2022-11-27 00:00:00+00:00,19,150557,Green Deal
2022-11-28 00:00:00+00:00,41,279657,Green Deal
2022-11-29 00:00:00+00:00,36,308618,Green Deal
2022-11-30 00:00:00+00:00,63,314152,Green Deal
2022-12-01 00:00:00+00:00,73,312330,Green Deal
2022-12-02 00:00:00+00:00,71,292950,Green Deal
2022-12-03 00:00:00+00:00,13,173559,Green Deal
2022-12-04 00:00:00+00:00,37,156942,Green Deal
2022-12-05 00:00:00+00:00,85,281428,Green Deal
2022-12-06 00:00:00+00:00,84,305719,Green Deal
2022-12-07 00:00:00+00:00,54,313894,Green Deal
2022-12-08 00:00:00+00:00,89,300585,Green Deal
2022-12-09 00:00:00+00:00,59,288145,Green Deal
2022-12-10 00:00:00+00:00,29,180220,Green Deal
2022-12-11 00:00:00+00:00,39,155005,Green Deal
2022-12-12 00:00:00+00:00,43,277006,Green Deal
2022-12-13 00:00:00+00:00,71,306020,Green Deal
2022-12-14 00:00:00+00:00,71,309803,Green Deal
2022-12-15 00:00:00+00:00,72,312359,Green Deal
2022-12-16 00:00:00+00:00,38,288582,Green Deal
2022-12-17 00:00:00+00:00,16,183832,Green Deal
2022-12-18 00:00:00+00:00,50,162134,Green Deal
2022-12-19 00:00:00+00:00,62,268857,Green Deal
2022-12-20 00:00:00+00:00,65,293918,Green Deal
2022-12-21 00:00:00+00:00,56,296605,Green Deal
2022-12-22 00:00:00+00:00,54,287838,Green Deal
2022-12-23 00:00:00+00:00,32,261269,Green Deal
2022-12-24 00:00:00+00:00,17,167997,Green Deal
2022-12-25 00:00:00+00:00,4,132077,Green Deal
2022-12-26 00:00:00+00:00,46,191725,Green Deal
2022-12-27 00:00:00+00:00,28,240831,Green Deal
2022-12-28 00:00:00+00:00,53,254179,Green Deal
2022-12-29 00:00:00+00:00,32,254727,Green Deal
2022-12-30 00:00:00+00:00,22,240408,Green Deal
2022-12-31 00:00:00+00:00,8,169513,Green Deal
2023-01-01 00:00:00+00:00,23,140639,Green Deal
2023-01-02 00:00:00+00:00,31,196619,Green Deal
2023-01-03 00:00:00+00:00,27,259205,Green Deal
2023-01-04 00:00:00+00:00,33,281813,Green Deal
2023-01-05 00:00:00+00:00,31,288347,Green Deal
2023-01-06 00:00:00+00:00,46,262980,Green Deal
2023-01-07 00:00:00+00:00,12,180287,Green Deal
2023-01-08 00:00:00+00:00,16,164972,Green Deal
2023-01-09 00:00:00+00:00,33,281757,Green Deal
2023-01-10 00:00:00+00:00,38,306052,Green Deal
2023-01-11 00:00:00+00:00,56,317953,Green Deal
2023-01-12 00:00:00+00:00,115,312337,Green Deal
2023-01-13 00:00:00+00:00,50,302127,Green Deal
2023-01-14 00:00:00+00:00,18,189573,Green Deal
2023-01-15 00:00:00+00:00,12,167911,Green Deal
2023-01-16 00:00:00+00:00,35,264487,Green Deal
2023-01-17 00:00:00+00:00,192,303927,Green Deal
2023-01-18 00:00:00+00:00,47,299365,Green Deal
2023-01-19 00:00:00+00:00,63,316959,Green Deal
2023-01-20 00:00:00+00:00,54,298873,Green Deal
2023-01-21 00:00:00+00:00,21,193080,Green Deal
2023-01-22 00:00:00+00:00,10,174705,Green Deal
2023-01-23 00:00:00+00:00,23,274233,Green Deal
2023-01-24 00:00:00+00:00,38,301603,Green Deal
2023-01-25 00:00:00+00:00,40,302883,Green Deal
2023-01-26 00:00:00+00:00,49,302079,Green Deal
2023-01-27 00:00:00+00:00,42,284523,Green Deal
2023-01-28 00:00:00+00:00,17,189050,Green Deal
2023-01-29 00:00:00+00:00,14,173510,Green Deal
2023-01-30 00:00:00+00:00,42,285136,Green Deal
2023-01-31 00:00:00+00:00,57,318363,Green Deal
2023-02-01 00:00:00+00:00,85,327450,Green Deal
2023-02-02 00:00:00+00:00,103,319333,Green Deal
2023-02-03 00:00:00+00:00,47,299673,Green Deal
